scenario,model,horizon,seed,sample_count,Pinball_q05,Pinball_q50,Pinball_q95,Pinball_Loss,PICP,MPIW,PINAW,median_MAE
S2_rain,UQ_aux_full_fusion,6,42,8264,0.4340147774540328,0.5964913262056127,0.541506181197153,0.5240040949522662,0.9497821878025169,15.231294124654971,0.19402922451789772,1.1929826524112255
S2_rain,UQ_aux_full_fusion,6,2025,8264,0.4297882454439147,0.56473926756989,0.5415449233161288,0.5120241454433111,0.9491771539206195,15.188557617892831,0.19348481041901697,1.12947853513978
S2_rain,UQ_aux_full_fusion,6,20260623,8264,0.4226591678695088,0.6104057675294239,0.5415089266805664,0.5248579540264997,0.9479670861568248,15.23168813478335,0.19403424375520192,1.2208115350588478
S2_rain,UQ_aux_full_fusion,6,20260715,8264,0.43237883920014075,0.5705861232864661,0.5414992689970969,0.514821410494568,0.9496611810261375,15.25761782765273,0.19436455831404753,1.1411722465729321
S2_rain,UQ_aux_full_fusion,6,20260718,8264,0.4204899981661203,0.5733982487315706,0.5415477006963937,0.5118119825313615,0.9473620522749274,15.152817876849031,0.19302952709361823,1.1467964974631413
S7_elevated_aod,UQ_T1_traffic_only,1,42,3548,0.406860780662184,0.46649486612709157,0.6331700655626475,0.5021752374506411,0.9439120631341601,15.492406577375856,0.19862059714584432,0.9329897322541831
S7_elevated_aod,UQ_T1_traffic_only,1,2025,3548,0.39217123138595456,0.45448909832632933,0.6331697679560515,0.49327669922277845,0.9464487034949267,15.358313682517446,0.1969014574681724,0.9089781966526587
S7_elevated_aod,UQ_T1_traffic_only,1,20260623,3548,0.40434767742974104,0.46849547943106634,0.6331470178240723,0.5019967248949598,0.9512401352874859,15.605972451851898,0.20007656989553715,0.9369909588621327
S7_elevated_aod,UQ_T1_traffic_only,1,20260715,3548,0.4070228385817776,0.46273398641265906,0.6331783265110611,0.5009783838351659,0.9478579481397971,15.351087157325788,0.19680880970930498,0.9254679728253181
S7_elevated_aod,UQ_T1_traffic_only,1,20260718,3548,0.40965556668321335,0.4641429558144347,0.6331551149168311,0.5023178791381597,0.9453213077790305,15.543409015307162,0.19927447455522002,0.9282859116288694
S7_elevated_aod,UQ_T1_traffic_only,3,42,3517,0.5290462371873896,0.6064287296302758,0.6311307421454597,0.5888685696543751,0.9252203582598806,15.61921013394709,0.20024628376855244,1.2128574592605517
