model,horizon,seed,scenario,feature_group,repetition,sample_count,encoded_columns_permuted,baseline_MAE,permuted_MAE,delta_MAE,importance_convention
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Rainfall,7,2081,15,1.7525569905383873,1.7546202278778797,0.0020632373394924297,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Rainfall,8,2081,15,1.7525569905383873,1.7454527092804881,-0.007104281257899192,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Rainfall,9,2081,15,1.7525569905383873,1.7598731063410162,0.00731611580262892,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Rainfall,10,2081,15,1.7525569905383873,1.752659460651594,0.00010247011320663191,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,1,2081,15,1.7525569905383873,1.7971024111946787,0.04454542065629141,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,2,2081,15,1.7525569905383873,1.8177909064059952,0.06523391586760785,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,3,2081,15,1.7525569905383873,1.8054468289640648,0.052889838425677516,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,4,2081,15,1.7525569905383873,1.810539372823148,0.057982382284760714,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,5,2081,15,1.7525569905383873,1.807765074202443,0.05520808366405561,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,6,2081,15,1.7525569905383873,1.8230822135293483,0.07052522299096098,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,7,2081,15,1.7525569905383873,1.8047617061577719,0.052204715619384556,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,8,2081,15,1.7525569905383873,1.8023983243068176,0.04984133376843025,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,9,2081,15,1.7525569905383873,1.815190744468766,0.06263375393037873,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Meteorology,10,2081,15,1.7525569905383873,1.8228799490292409,0.07032295849085357,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,1,2081,28,1.7525569905383873,2.218077427382731,0.46552043684434374,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,2,2081,28,1.7525569905383873,2.2102684988876997,0.4577115083493124,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,3,2081,28,1.7525569905383873,2.1947624449735263,0.44220545443513903,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,4,2081,28,1.7525569905383873,2.1742431602740773,0.42168616973568995,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,5,2081,28,1.7525569905383873,2.1905377059415923,0.43798071540320493,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,6,2081,28,1.7525569905383873,2.1976335597920453,0.445076569253658,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,7,2081,28,1.7525569905383873,2.2060918349400938,0.45353484440170644,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,8,2081,28,1.7525569905383873,2.2387735159374595,0.48621652539907223,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,9,2081,28,1.7525569905383873,2.2120750192608303,0.45951802872244296,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Atmospheric,10,2081,28,1.7525569905383873,2.2152337798510113,0.462676789312624,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,1,2081,16,1.7525569905383873,2.0790481910785,0.3264912005401126,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,2,2081,16,1.7525569905383873,2.058059064360091,0.3055020738217038,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,3,2081,16,1.7525569905383873,2.066245903908471,0.31368891337008376,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,4,2081,16,1.7525569905383873,2.077721632090246,0.32516464155185854,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,5,2081,16,1.7525569905383873,2.063608941110724,0.3110519505723366,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,6,2081,16,1.7525569905383873,2.088480978701028,0.3359239881626406,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,7,2081,16,1.7525569905383873,2.0826513825367226,0.33009439199833523,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,8,2081,16,1.7525569905383873,2.064774610674307,0.3122176201359197,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,9,2081,16,1.7525569905383873,2.0690782704949857,0.3165212799565984,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260715,Rain_elevated_pollution,Road,10,2081,16,1.7525569905383873,2.0708731854628355,0.3183161949244482,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,1,13387,60,1.5038806275368473,14.341952081763267,12.83807145422642,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,2,13387,60,1.5038806275368473,14.368243547546292,12.864362920009444,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,3,13387,60,1.5038806275368473,14.202763642554995,12.698883015018147,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,4,13387,60,1.5038806275368473,14.448346974681638,12.94446634714479,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,5,13387,60,1.5038806275368473,14.338656303956867,12.83477567642002,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,6,13387,60,1.5038806275368473,14.270972522756397,12.767091895219549,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,7,13387,60,1.5038806275368473,14.413774428074703,12.909893800537855,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,8,13387,60,1.5038806275368473,14.305583625341898,12.80170299780505,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,9,13387,60,1.5038806275368473,14.36143139409151,12.857550766554661,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Traffic,10,13387,60,1.5038806275368473,14.250996414142397,12.74711578660555,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,1,13387,8,1.5038806275368473,1.5375939914012542,0.03371336386440693,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,2,13387,8,1.5038806275368473,1.5364851365754668,0.032604509038619556,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,3,13387,8,1.5038806275368473,1.5364087636025376,0.03252813606569038,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,4,13387,8,1.5038806275368473,1.5375120066126542,0.03363137907580693,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,5,13387,8,1.5038806275368473,1.5358185955224373,0.03193796798559001,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,6,13387,8,1.5038806275368473,1.5334074585594681,0.02952683102262088,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,7,13387,8,1.5038806275368473,1.5361105293336048,0.032229901796757554,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,8,13387,8,1.5038806275368473,1.5351936838813924,0.031313056344545176,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,9,13387,8,1.5038806275368473,1.5361630107001691,0.03228238316332188,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Reliability,10,13387,8,1.5038806275368473,1.5368715540767504,0.0329909265399031,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,1,13387,9,1.5038806275368473,2.2609692137446946,0.7570885862078474,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,2,13387,9,1.5038806275368473,2.265192218325634,0.7613115907887866,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,3,13387,9,1.5038806275368473,2.2291775097306403,0.7252968821937931,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,4,13387,9,1.5038806275368473,2.2839458278740445,0.7800652003371973,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,5,13387,9,1.5038806275368473,2.2764642335656116,0.7725836060287643,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,6,13387,9,1.5038806275368473,2.2672412797181227,0.7633606521812755,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,7,13387,9,1.5038806275368473,2.2615413385280436,0.7576607109911964,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,8,13387,9,1.5038806275368473,2.2850863823297387,0.7812057547928914,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,9,13387,9,1.5038806275368473,2.25336193778963,0.7494813102527826,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Calendar,10,13387,9,1.5038806275368473,2.2974190742346585,0.7935384466978113,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,1,13387,15,1.5038806275368473,1.5334308739104585,0.029550246373611255,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,2,13387,15,1.5038806275368473,1.5276892704815388,0.023808642944691538,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,3,13387,15,1.5038806275368473,1.5279544427110445,0.024073815174197266,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,4,13387,15,1.5038806275368473,1.521540521804218,0.01765989426737069,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,5,13387,15,1.5038806275368473,1.5344972482576174,0.030616620720770094,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,6,13387,15,1.5038806275368473,1.52815696988156,0.024276342344712765,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,7,13387,15,1.5038806275368473,1.5254160670104284,0.021535439473581164,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,8,13387,15,1.5038806275368473,1.524415808953344,0.020535181416496684,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,9,13387,15,1.5038806275368473,1.5324477562975953,0.028567128760748073,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Rainfall,10,13387,15,1.5038806275368473,1.53350071656164,0.02962008902479285,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,1,13387,15,1.5038806275368473,1.632773777094588,0.12889314955774078,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,2,13387,15,1.5038806275368473,1.631799957859739,0.12791933032289182,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,3,13387,15,1.5038806275368473,1.6426410569710332,0.13876042943418598,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,4,13387,15,1.5038806275368473,1.6309614642053893,0.12708083666854209,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,5,13387,15,1.5038806275368473,1.6276285920513924,0.12374796451454517,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,6,13387,15,1.5038806275368473,1.6306031666679188,0.12672253913107157,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,7,13387,15,1.5038806275368473,1.6231962805662712,0.11931565302942393,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,8,13387,15,1.5038806275368473,1.6231616539320044,0.11928102639515714,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,9,13387,15,1.5038806275368473,1.6408813485491103,0.13700072101226302,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Meteorology,10,13387,15,1.5038806275368473,1.631941660645978,0.12806103310913075,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,1,13387,28,1.5038806275368473,1.8357074795394763,0.33182685200262907,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,2,13387,28,1.5038806275368473,1.8370397677599313,0.333159140223084,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,3,13387,28,1.5038806275368473,1.8365153299503922,0.332634702413545,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,4,13387,28,1.5038806275368473,1.8356611700208298,0.3317805424839826,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,5,13387,28,1.5038806275368473,1.8254871683663805,0.3216065408295332,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,6,13387,28,1.5038806275368473,1.837798937728706,0.3339183101918588,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,7,13387,28,1.5038806275368473,1.8261922153598187,0.3223115878229714,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,8,13387,28,1.5038806275368473,1.8334331477401664,0.32955252020331915,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,9,13387,28,1.5038806275368473,1.8285386602395513,0.324658032702704,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Atmospheric,10,13387,28,1.5038806275368473,1.830523219709006,0.32664259217215874,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,1,13387,16,1.5038806275368473,1.7103804393242188,0.20649981178737153,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,2,13387,16,1.5038806275368473,1.710994911531045,0.20711428399419773,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,3,13387,16,1.5038806275368473,1.710581599658907,0.20670097212205985,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,4,13387,16,1.5038806275368473,1.7086126250624196,0.20473199752557236,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,5,13387,16,1.5038806275368473,1.7102683247817245,0.20638769724487727,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,6,13387,16,1.5038806275368473,1.709664686767262,0.20578405923041476,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,7,13387,16,1.5038806275368473,1.707809398811933,0.20392877127508569,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,8,13387,16,1.5038806275368473,1.708084889274649,0.2042042617378017,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,9,13387,16,1.5038806275368473,1.7139054290398383,0.21002480150299108,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Overall_test,Road,10,13387,16,1.5038806275368473,1.7113241122777634,0.20744348474091612,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,1,8264,60,1.627033958915127,13.924733897631075,12.297699938715947,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,2,8264,60,1.627033958915127,13.866058228115145,12.239024269200018,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,3,8264,60,1.627033958915127,14.005108482247593,12.378074523332465,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,4,8264,60,1.627033958915127,13.924534538616172,12.297500579701044,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,5,8264,60,1.627033958915127,13.902025617880758,12.27499165896563,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,6,8264,60,1.627033958915127,13.829719389250451,12.202685430335324,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,7,8264,60,1.627033958915127,14.131739848242455,12.504705889327328,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,8,8264,60,1.627033958915127,13.874758987020547,12.24772502810542,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,9,8264,60,1.627033958915127,14.110487452073421,12.483453493158294,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Traffic,10,8264,60,1.627033958915127,13.84890446021273,12.221870501297602,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,1,8264,8,1.627033958915127,1.6571487695103735,0.030114810595246455,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,2,8264,8,1.627033958915127,1.6503803325491826,0.02334637363405556,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,3,8264,8,1.627033958915127,1.6535167961206774,0.026482837205550336,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,4,8264,8,1.627033958915127,1.6531828740905585,0.026148915175431497,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,5,8264,8,1.627033958915127,1.6533109461811137,0.026276987265986707,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,6,8264,8,1.627033958915127,1.6533302066171505,0.026296247702023434,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,7,8264,8,1.627033958915127,1.6566174976746475,0.029583538759520467,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,8,8264,8,1.627033958915127,1.6539299659015059,0.02689600698637884,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,9,8264,8,1.627033958915127,1.6541018400780039,0.02706788116287684,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Reliability,10,8264,8,1.627033958915127,1.6537648240686733,0.02673086515354628,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,1,8264,9,1.627033958915127,2.320129263374105,0.6930953044589778,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,2,8264,9,1.627033958915127,2.3230103570286325,0.6959763981135054,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,3,8264,9,1.627033958915127,2.332658146011633,0.7056241870965059,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,4,8264,9,1.627033958915127,2.3135902324773756,0.6865562735622486,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,5,8264,9,1.627033958915127,2.3200976624724245,0.6930637035572975,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,6,8264,9,1.627033958915127,2.2855497169125343,0.6585157579974072,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,7,8264,9,1.627033958915127,2.3344511121040235,0.7074171531888964,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,8,8264,9,1.627033958915127,2.3272463719434757,0.7002124130283487,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,9,8264,9,1.627033958915127,2.2947156138018507,0.6676816548867237,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Calendar,10,8264,9,1.627033958915127,2.292660209924107,0.6656262510089801,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,1,8264,15,1.627033958915127,1.6543829756653976,0.02734901675027057,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,2,8264,15,1.627033958915127,1.6578580260853801,0.0308240671702531,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,3,8264,15,1.627033958915127,1.6568758912531165,0.029841932337989485,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,4,8264,15,1.627033958915127,1.6509524009657814,0.02391844205065441,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,5,8264,15,1.627033958915127,1.649503715825335,0.022469756910207916,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,6,8264,15,1.627033958915127,1.6506925487179802,0.02365858980285318,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,7,8264,15,1.627033958915127,1.6498063695550003,0.02277241063987323,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,8,8264,15,1.627033958915127,1.6576702431810793,0.03063628426595222,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,9,8264,15,1.627033958915127,1.6506318617651794,0.023597902850052366,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Rainfall,10,8264,15,1.627033958915127,1.6489190268416527,0.02188506792652567,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,1,8264,15,1.627033958915127,1.7886555088839633,0.16162154996883626,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,2,8264,15,1.627033958915127,1.7877982918467588,0.16076433293163173,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,3,8264,15,1.627033958915127,1.7948741387536198,0.16784017983849275,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,4,8264,15,1.627033958915127,1.7952292570340014,0.16819529811887435,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,5,8264,15,1.627033958915127,1.776960986950737,0.14992702803560998,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,6,8264,15,1.627033958915127,1.7991094690170857,0.17207551010195865,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,7,8264,15,1.627033958915127,1.7908257689696045,0.16379181005447752,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,8,8264,15,1.627033958915127,1.7924958884235196,0.16546192950839256,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,9,8264,15,1.627033958915127,1.7845392703548406,0.15750531143971358,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Meteorology,10,8264,15,1.627033958915127,1.7914227289321079,0.16438877001698082,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,1,8264,28,1.627033958915127,1.955371063745726,0.32833710483059897,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,2,8264,28,1.627033958915127,1.9677557381478843,0.34072177923275726,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,3,8264,28,1.627033958915127,1.9731555069058353,0.34612154799070827,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,4,8264,28,1.627033958915127,1.9632039064897884,0.33616994757466134,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,5,8264,28,1.627033958915127,1.970156519533781,0.34312256061865387,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,6,8264,28,1.627033958915127,1.9665075463377764,0.3394735874226493,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,7,8264,28,1.627033958915127,1.9624181320914225,0.33538417317629543,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,8,8264,28,1.627033958915127,1.952351744554242,0.32531778563911495,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,9,8264,28,1.627033958915127,1.9706540144039917,0.34362005548886465,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Atmospheric,10,8264,28,1.627033958915127,1.955061751990674,0.32802779307554686,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,1,8264,16,1.627033958915127,1.8058716920161486,0.17883773310102158,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,2,8264,16,1.627033958915127,1.816516450406198,0.18948249149107088,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,3,8264,16,1.627033958915127,1.806869521391857,0.17983556247673005,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,4,8264,16,1.627033958915127,1.804293234389072,0.17725927547394504,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,5,8264,16,1.627033958915127,1.804163833801575,0.17712987488644805,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,6,8264,16,1.627033958915127,1.8027294788563704,0.17569551994124333,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,7,8264,16,1.627033958915127,1.8055781518924463,0.17854419297731927,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,8,8264,16,1.627033958915127,1.8106008704764955,0.1835669115613685,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,9,8264,16,1.627033958915127,1.8036802672231995,0.17664630830807249,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Rain,Road,10,8264,16,1.627033958915127,1.8037852701813069,0.17675131126617982,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,1,3492,60,1.4361445856258224,15.441438529927478,14.005293944301656,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,2,3492,60,1.4361445856258224,15.637342092434658,14.201197506808835,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,3,3492,60,1.4361445856258224,15.583851586975818,14.147707001349996,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,4,3492,60,1.4361445856258224,15.704273452263564,14.268128866637742,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,5,3492,60,1.4361445856258224,15.999781843012823,14.563637257387,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,6,3492,60,1.4361445856258224,15.667687998258598,14.231543412632776,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,7,3492,60,1.4361445856258224,15.70002306478995,14.263878479164127,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,8,3492,60,1.4361445856258224,15.879326131717992,14.44318154609217,positive delta means the group was useful
E5_full_fusion_xgboost,6,20260718,Elevated_AOD,Traffic,9,3492,60,1.4361445856258224,15.64579881054156,14.209654224915738,positive delta means the group was useful
