scenario,reliability_group,experiment,model,horizon,seed_count,sample_count_mean,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,R2_mean,R2_std
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,1,5,1564.0,0.8376174562524141,0.009206054586553549,2.666099625197478,0.011856514886150084,0.946830129209004,0.010422016103447082,0.8707056853465875,0.0011482850302741968
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,3,5,1509.0,1.1093426285818075,0.017428946998314754,2.889371849014301,0.00911195563174879,1.2164975864993266,0.01847932294398739,0.8611826697864997,0.0008750652619810268
S7_elevated_aod,High,E3_meteorology,E3_meteorology_aware_xgboost,6,5,1393.0,1.0219624503145495,0.017356852250712478,2.675774452532758,0.019245020123264567,1.115938455227697,0.01912133534330198,0.8828419927172003,0.0016846270515093445
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,1,5,1564.0,1.0570175409926783,0.04637177347355335,2.672687853619787,0.05243817646826983,1.1676544590449247,0.04881576284670558,0.870027936971713,0.005144478498682095
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,3,5,1509.0,1.079582066385325,0.04071983772351927,2.747827996346213,0.032320159318800896,1.1723425116143444,0.041131011937758956,0.8744373393135229,0.0029584386695720565
S7_elevated_aod,High,E4_atmospheric,E4_atmospheric_context_xgboost,6,5,1393.0,0.9204413106151105,0.02324466189184995,2.6928035497915133,0.014940256046786142,1.006520329794393,0.024207149837796867,0.8813480075914413,0.0013153507318038953
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,1,5,1564.0,0.9509230586878784,0.030802005252201854,2.6559861145959047,0.004067458115901008,1.0599679917414568,0.03179069880103193,0.8716865373739472,0.00039302722542994853
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,3,5,1509.0,1.0707105406973307,0.017490792829024302,2.7544505274767945,0.015030380957900599,1.163567708364311,0.017346681736638937,0.8738423309768797,0.0013753345308805131
S7_elevated_aod,High,E5_full_fusion,E5_full_fusion_xgboost,6,5,1393.0,0.9575039277780737,0.01253056310725917,2.5636937237222166,0.02246807769349858,1.0476095100122138,0.01251416883177331,0.8924491212695168,0.0018884015732238734
S7_elevated_aod,Medium,E1_traffic_only,E1_traffic_only_xgboost,1,5,591.0,0.7449498679499402,0.006782650684686932,1.7395979825306884,0.01325209835066596,0.9699469366643424,0.007970163315836656,0.9890523112510129,0.00016683038743262236
